Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
555,-0.3404387335162309,0.19832574677461856,0.776365939000051,-0.02797546963186459,0.3240852335086448,-0.6537444514420305,0.1875121146972833,-0.023121481992814913,0.019260153585823895,-0.1688801169753585,0.5428165808546073,0.7324087408758839,0.39268605659234407,-0.23344203940901936,0.14287610038865917,0.1868516734625152,-0.2552341406015734,-0.4324473777361166,-0.16694061739588414,-0.03284043461657793,-0.22961912487814284,-0.4853653944060327,-0.08010984571974067,0.033446777503693736,-0.07552295520877567,0.17222756593430336,-0.1944378817193033,-0.19014456008674027,1.1353207067060278,1
8,1.196209639811554,0.2719583247272594,0.17586817429948176,0.4650627052267942,0.030233804294519218,-0.15055122213480432,-0.06737338756431831,0.06522651045426064,-0.2353676181566614,-0.17495677822185624,1.496326889271082,1.007224869805508,0.4699111754343348,-0.1534840229654292,0.6673537677585528,0.4650930091621126,-0.10731416416338446,-0.19108882900025548,-0.14928856305672736,-0.06981986552223038,-0.23004222333403432,-0.6520636633631671,0.10313757838662624,-0.29295897864819526,0.17053703283098284,0.12374154535967245,-0.009975084378990681,0.015840160567005126,2.69,1
264,-0.24019340453421845,0.503164756907177,0.8556727446811231,0.13616985626815795,0.8678711427578932,-0.10947064217744662,0.4788158230658476,0.04676434382577388,-0.12902193960359334,-0.2779662492952696,-1.2850184193262952,-0.7575625644582222,-0.916544972395059,0.33997216334094693,0.9353335505911871,-0.1311227903959924,-0.2828168794915746,-0.3227659879011814,0.15961061649367947,-0.0672099847091385,-0.06765048368256563,-0.17418777238586525,0.022922267760228265,-0.816081245149814,-0.8315326032391577,-0.09035045592661384,0.1264545644570311,0.11869389323170107,0.9931319386769181,1
386,-2.1428368421804973,1.870497337967167,-1.5239817350206994,3.82630827404948,-0.4940436689659565,-1.361566559016348,-2.4185377288509624,1.32849749452029,-2.6485287643160937,-2.6463303455750076,3.125205087181106,-2.7082297917901976,-0.542805291705736,-4.08885849066052,0.4016078953363149,-1.0631766601085657,-2.698798661925124,-0.02487306281240631,0.38975254528657993,0.11743609540814139,0.4813148958454725,-0.06422888023127271,-0.4378261384552886,0.2882912069194912,0.05044820816319641,0.17532872980468137,0.24808683354921718,-0.13563804934429263,0.13003636260919516,1
303,-0.7217207565100582,-0.6170329839090408,1.2245611875275162,0.5079936238756153,1.4513802991432634,0.38290635296577924,-0.6263586635437968,0.38827267353768186,0.291745874698779,-0.2139366005906413,-1.041043169154058,-0.21274872757367258,-0.28498905052407364,-0.07181192539865716,1.1837767491273863,-0.6988545247540394,0.32779220583153224,-0.8038668303460035,0.23993254450702706,0.21097843782952982,0.08258141695027046,0.22283066685408282,0.20730574816930156,-1.1696309718013338,-0.9405822428644159,0.37662188642167604,0.09511306808174905,0.0763348406553809,1.185539231223796,1
281,-0.04010687061341467,0.342885094968974,1.0815574422897352,0.29387485742557246,0.5867361710960828,-0.5580989718847792,0.477814596038585,-0.0553525897068011,-0.18957862087846056,-0.4039598067781769,0.39763689655011936,0.1981380331129745,-0.6630077261802265,0.04898453951376075,0.10213094867423855,-0.18233869974338024,-0.05939064357336075,-0.5313483898254634,-0.7555138119268343,-0.09767492096270054,-0.05601045922818812,-0.10400341519497536,-0.10748542064965166,0.08160675810749196,0.2973126112872082,-0.21101445111299322,-0.0644606499045626,-0.06691856748206938,1.7078899629501538,1
50,0.8459884401722705,0.3542545504564193,0.2547472623596905,0.3451103160328011,0.29596411741718753,0.02088424953696294,0.03720861437498474,0.10192415106161566,-0.2144863170087098,-0.15944150958762157,0.6027708170764854,0.4548697305908199,0.13573804838827364,0.027276142119834035,0.8999973350414026,0.35280845869697564,-0.2039073105363086,-0.16168452300366892,0.13970344848153127,-0.06130099623416044,-0.19577138300081154,-0.5592716266910362,0.1166657309716719,-0.6565702287148717,-0.31412164509025997,0.11028218772151391,0.06546687040513516,0.08135412623565377,2.1642511110207447,1
249,-0.19445043713680224,0.5101450013583614,0.7967923372015417,0.13307754989560577,0.8613201347590365,-0.05683599649998872,0.4522036739385803,0.060286805871942684,-0.12815112563394232,-0.2582293152913251,-1.338670733531931,-0.7795538200371301,-0.8781840774187754,0.350083139949596,1.0163063012390308,-0.09674198933330314,-0.3003300710389609,-0.29221681447793757,0.24968816891459966,-0.0638137485950191,-0.07656135208550782,-0.20448153578671172,0.04160052738163941,-0.8959751678452332,-0.9128352438960889,-0.0661785761022885,0.14180891298355394,0.13494972367560545,0.9926752326349425,1
473,-2.8542103177341858,-2.8390943455472035,1.1468757671239944,2.100161938248457,1.3245947020094841,-1.0501609580978266,0.37510659463565676,-0.0757408001001095,-0.2594222359374751,-0.8149757940093325,-0.4202680904265257,-0.4963131486429638,0.48229583965123834,-1.5237758602333582,1.7963101706321185,0.5490951825394477,0.5443028121728318,1.5009035950767633,0.1510350095342885,1.903595963894819,0.608413537522965,0.4216854860131708,1.2297309448263574,-0.2330167928622065,0.28976094810864494,-0.17297131589811976,-0.23949821775131805,0.021307530882409872,481.74468030994495,1
512,-1.3416288103171679,0.2219317619498401,1.4584242864518249,-0.24557867215511464,0.9430367473811656,-0.5901618187118125,0.5678081387766775,-0.004937748930045782,-0.0576323586733188,-0.31538917347497897,0.3074349596541602,0.3585294999945168,-0.5114425038698218,0.008087013979823754,-0.4840980562734224,-0.3504169735255189,-0.24734476799189695,-0.6572703528376644,-0.6570085515699875,-0.0564136544213196,-0.05911228589963172,0.03982641325865591,-0.2599628204774408,0.06757990216060134,0.020607682259692117,-0.0996618967829454,-0.22725155570248404,-0.25730237166747555,1.0,1
508,-0.1290645058756541,0.9813245242091093,-0.4376685411777002,1.9753817077700426,-0.4216531848314026,-1.2069635694658927,-0.9280243677127288,0.41199720577972987,-1.067231103679048,-1.2518266403421745,1.213217970443053,-0.9442328261774633,-0.01796633258950514,-1.8571344215577672,0.8124036010815687,-0.15307910126782304,-1.1080512728133374,-0.19764406190172162,0.04146601552141055,0.0041810593980104865,0.02550061623318406,-0.5154797971953449,-0.10264520201543267,0.3342204576750404,0.15251759293118966,0.1268076555817773,0.08787514680135368,-0.036733550384737926,0.7888856679810345,1
550,-0.43288042608191457,-1.119320784166351,1.4277809489512985,0.9238223908340146,1.1052949877879432,-0.20526657663208814,-1.0495347484208597,0.3078592948113245,0.5044441608257453,-0.30812552395926834,-0.053683596410421426,0.6134551377574111,0.32738582432428975,-0.588933052558366,0.8782434813395303,-0.8048608666630215,0.7729621499419005,-1.1437008829969604,-0.4187341096377506,0.28666252410118315,0.0811765554188611,0.22539382847351785,0.21595953719260952,-0.27962675682164395,-0.007408313877049183,0.49216474892762796,-0.0753375374965791,-0.07386818339083775,1.3989609238297158,1
515,-0.16059514832472765,0.38644718287553814,1.237543996515782,0.3610323962637709,0.5014339559390615,-0.9594582978001069,0.6034723479202226,-0.17544901975375318,-0.08714088658271056,-0.47338324713344104,-0.32787565379127204,-0.17232186295939234,-0.8466025639243707,0.012312572709771014,0.19631749701419143,-0.25402726666981357,-0.017607097892418207,-0.6172601288055988,-0.8445939147042347,-0.10265677079097472,-0.05766750101974065,-0.10557521129148606,-0.1225618547573232,0.37054660799538475,0.33142684697952673,-0.26135070196721133,-0.07556477250252873,-0.07074071985246734,1.1018264013028727,1
116,1.254113908897693,0.3492204370915983,0.3007631149692167,0.6900081893826878,-0.3659983248686098,-1.0577286819993073,0.08468129106217764,-0.19918431087043087,0.031469316749663745,-0.2811508979756316,-0.05220822573252689,0.23547760696954842,0.21469718046407674,-0.28268487971898554,1.0903504638647938,0.4807376102305635,-0.007663620995599605,-0.2938931239521926,-0.1959245995422987,-0.07962102807627379,-0.28680832382944277,-0.8302215191673646,0.12774333592260487,0.33081317335397414,0.2153252904583413,0.09509908871941969,-0.023172053497750606,0.030686857462425242,2.69,1
533,0.26331080923340755,0.3799590741895538,0.9593997699761398,0.45954503172375644,0.24462847522632203,-0.9917442260088044,0.4512824428741684,-0.1858654139476406,-0.056775906803540555,-0.41738181822040255,-0.2448579654621383,-0.03173803715727003,-0.4893453866992443,-0.08468034222579676,0.46070078035942164,-0.03634311801988055,-0.01658973361547831,-0.5261749347360305,-0.6510564431812031,-0.09402575564675897,-0.12616745172445787,-0.3192991873350038,-0.047774576782636635,0.36235162600497445,0.298458362725358,-0.1550265434530772,-0.05961180786307351,-0.04034916506700782,1.15806774862798,1
520,-1.6474288648528228,0.07780529125676171,1.1500757313257872,-0.6178376813799007,0.9157097731868014,-0.2644598753891721,0.2704531072555583,0.14057437881208434,0.016093822917369563,-0.07024090953112487,0.9249918301556237,1.0107572067386619,0.37659201041762785,-0.13566721232144877,-0.5686729181326613,-0.05611121217883881,-0.46292104254835675,-0.5160444057083737,-0.09442308331114808,0.0006155449407499796,-0.17699067019114414,-0.20158824637129055,-0.24110965851354627,-0.2941427163438246,-0.38806182372133974,0.23202701999562578,-0.31611043324912225,-0.35269043061729877,0.999496967607965,1
454,-2.1045596921503376,1.2644373215099123,-0.5973328982233956,2.312893595838608,0.00012896062583156453,-1.0157480733009008,-1.521407662348081,0.9387692529570518,-1.7587858121790607,-1.7927130528072426,2.4271459311285386,-1.4473954348091993,-0.2236607007821182,-2.7960500828134394,0.003284716771685847,-0.751177103732814,-1.974272008721481,-0.20527066055015325,0.2151138531862154,0.0820440465060391,0.2649895304950942,-0.09188056017301045,-0.39160230683469904,0.1183125023057027,-0.09288639613497884,0.20045938249970013,0.04166562939119223,-0.2302631042999437,0.36201331400757275,1
82,0.6302759562204892,0.4092034355162828,0.3097980016884495,0.28084365147343193,0.4431199689723943,0.08527645938775977,0.10956310018915796,0.11241605945862575,-0.18895346782688188,-0.1547433635593135,-0.02712168880726007,0.0741949642014873,-0.08464476056281556,0.13395618161170175,1.0649236512022822,0.2835119010770343,-0.2594791360524467,-0.14816509978623077,0.3177565795539565,-0.056447406923456914,-0.17705847607102332,-0.5097509760530388,0.126256550537783,-0.8541055164908617,-0.6142954167332364,0.10054503067701236,0.11190006654308456,0.12291011205682319,1.8363503546290443,1
119,1.2218207290830934,0.3559104513804178,0.3066727164724844,0.6769198225007194,-0.3380129705883789,-1.033232587694849,0.09265038418011094,-0.19324644409314579,0.03072258490815926,-0.27869576363837195,-0.11783139430847994,0.1930786298570789,0.18695310093630607,-0.26503550351718874,1.1072399214326591,0.4704129506930957,-0.017397562291720632,-0.2902135250933503,-0.16928855587449002,-0.07875254823040463,-0.28314309248988045,-0.8200557127382472,0.12872536743291604,0.29171288821086183,0.17098532045550702,0.09416319610063403,-0.016208550829727785,0.03647390119404381,2.642381138975574,1
84,1.23684367199013,0.32617662692751664,0.26351257631353264,0.6229170773805729,-0.24782011712963276,-0.7871584823175776,0.03933022516967059,-0.12032246532312471,-0.04811612926753414,-0.24947797238167324,0.40965009176058764,0.46565507526835537,0.29081602670501905,-0.24415008012632186,0.964189590613741,0.4760715299736047,-0.037384892253074994,-0.2632312305036498,-0.1820151691799635,-0.07669778248576198,-0.2698775513778324,-0.7770850505573417,0.12040454607786562,0.1447700195168654,0.2019669693516406,0.10364184419494263,-0.019235991671225708,0.02625875610262301,2.69,1
167,0.08307303699787494,0.5495264766302285,0.45071812767122177,0.11961909137622795,0.8133983456093039,0.24081440186245917,0.29468465379703856,0.13666823659863206,-0.12193823715284009,-0.14377647854459047,-1.6399867265356503,-0.8986154893782587,-0.6453743167108006,0.4034752604540811,1.4873045929063864,0.10763860869737063,-0.3997731743392673,-0.11488101676016943,0.7694531633012991,-0.04416118232565595,-0.13003674055506026,-0.38548015838373184,0.15082277259627047,-1.350162698792363,-1.3760581338480373,0.07556575923012544,0.2296960988874447,0.22855992281952864,0.9924259793480315,1
424,-2.2318881565397333,1.6860033194526651,-1.218146191413831,3.3460387010633816,-0.3201234021360966,-1.2676235291482159,-2.14434352317871,1.216452152230369,-2.3788545294564942,-2.3933180847508,2.902258867945477,-2.3379859004560553,-0.4514790287343363,-3.711590209586828,0.24022545058758804,-0.9900373725675861,-2.4989856072359053,-0.0897258877963944,0.33887078916115076,0.10955341616469852,0.41964923452566105,-0.0570351897794297,-0.4367346500574925,0.2420963212487722,-0.008637805831794854,0.18659045271356423,0.1762368025321489,-0.17692791702152938,0.14004914690786496,1
197,-0.2616079912290159,0.7478151974238789,0.1622930675483767,0.6603716227823218,0.634005539457769,0.015780606517000084,-0.10171093519829766,0.315378502782222,-0.4948599648109089,-0.511984897431931,-0.9710052892480703,-1.188107481765299,-0.6452957729447851,-0.2506621994017175,1.3359835339958095,-0.07028218471015468,-0.7438386196253588,-0.09972263441178769,0.726713168983677,-0.019924471256048626,-0.038020793828347665,-0.3332083029790688,0.06445539514644871,-1.1274051620169472,-1.1877123345246883,0.08979951149853058,0.23587855063551932,0.17771570346110993,0.850942106116105,1
141,0.22973628080053488,0.5112337315073384,0.4120174229218472,0.16151189796821136,0.7163621844356629,0.20484132814601397,0.24391249774032048,0.13189766528359825,-0.14154351298105086,-0.14601974288247452,-1.1967199208341721,-0.6326502984224104,-0.4938563979622471,0.33204202072990513,1.3711624554341866,0.15484053172311288,-0.36266612155720696,-0.12306193798411585,0.6483695418672433,-0.04743515574764871,-0.14231193970692202,-0.41779994489453504,0.14406499484126697,-1.220893375034405,-1.1716646651923883,0.08246486373132192,0.19811824441155998,0.20007217874689048,1.2274970322388241,1
134,0.8327583880631482,0.42201968402139156,0.355873760875016,0.48652416400126874,0.05533037220152376,-0.5979604876390301,0.16165495229561205,-0.08051005215775456,-0.021376990675067084,-0.23259103940250625,-0.6379425560164906,-0.1801023559411056,-0.09779261971142128,-0.0365613166292349,1.2371317525759566,0.3464890056444382,-0.14801480457433103,-0.2302634526262367,0.15143507488073604,-0.06695087879210951,-0.23083614705923125,-0.6716156443714195,0.13627613414827464,-0.26924620763430424,-0.35757833389613825,0.08781022148508716,0.067801864279114,0.10210018932683398,2.082539786479092,1
273,-1.006630192423039,1.1853117078987228,-0.48155484549984706,1.8729505787229144,0.2139421615705085,-0.5082392485964099,-0.986630741706775,0.7064076191232466,-1.3214868134517561,-1.3331830573143781,0.5451256971673311,-1.8100315025283054,-0.6271031348332118,-1.7179464924555243,0.9921925001876608,-0.45919907361284285,-1.501794321420486,-0.06960369081974827,0.6141733757751201,0.033423021095769945,0.1637114761371371,-0.22488243944134173,-0.12798082371240854,-0.6014679309920826,-0.7400231115332264,0.12178594213840563,0.24505825299892176,0.06109437851507016,0.5417813600822117,1
468,-1.205299278659231,0.7093844659443056,1.0700057566107577,0.9467771284992965,0.6682591935162323,-1.0062578136265756,0.19478816140150368,0.15348882151722765,-0.6684404585869275,-1.0148839254262747,0.2588819761670358,-0.9221491467517022,-1.3135360135710628,-0.708755517182527,-0.14775300733622498,-0.7468060132419694,-0.5823496565137583,-0.6288900582803336,-0.8721607019938872,-0.06917666143789614,0.15665421820025516,0.21800441492707856,-0.2994725873616037,0.3723286327586576,0.32170144166267256,-0.3273395500647523,-0.03122805387094496,-0.1292723571712676,0.7997227388884115,1
408,-0.691561409305927,0.4342873055740163,1.4366742309490417,0.16668314031891132,0.9325131102104569,-0.6288421729942664,0.7414107821969924,-0.08666833578925978,-0.1376146826277575,-0.4727201323189255,-0.7556050604598901,-0.5405641990737096,-1.295070494717868,0.24020226213429438,0.1363362187552397,-0.47037479919758174,-0.1100057398632559,-0.6242094717852928,-0.7292282023286931,-0.10072229066090047,0.020277368852127192,0.12473545715605139,-0.1613851625968261,-0.027729231011493605,-0.029280086974479813,-0.32886609644239495,-0.025054225927597984,-0.04171025566456765,0.9976384782973747,1
550,0.6856902997647503,0.37349432890245277,0.6822571287714887,0.5577029274423655,-0.011252260052628804,-1.023913893985813,0.2996405670966852,-0.19624429915635921,-0.026520270003811394,-0.36158204803181665,-0.162139220239643,0.10833955236588255,-0.13337467712430295,-0.18132398986789575,0.7241320309311887,0.18055715942172212,-0.015576032823316809,-0.43541773451249616,-0.4582158917260811,-0.08542582041494001,-0.19442073706808888,-0.5322535525805399,0.026743395437279383,0.3541861537904248,0.2656085965576893,-0.049085253637128456,-0.0437162891596037,-0.01006704895643791,1.214106573292805,1
479,-2.8947134953635234,-2.79120958483256,1.0997071953615043,1.9527401975545646,1.3097175674138042,-0.9766599340795539,0.3191315915449484,-0.04402330780299511,-0.2373753602151094,-0.7505215146790593,-0.24622836445528856,-0.3188915668488118,0.648520116071471,-1.5178220074957478,1.6951720979551066,0.5833647263268005,0.47816376310953157,1.4672659735222808,0.23499524813157663,1.86291170953043,0.5657545192348039,0.3639109653922247,1.1891737290967501,-0.2873792532592736,0.20967731217953706,-0.1013754208999095,-0.2633061079343506,-0.012058991645399857,468.78296240055795,1
547,-1.0253210683566023,0.12701015464442744,0.9775434514700776,-0.3359336705213384,0.6163000978023564,-0.47643965862970317,0.22746974952949134,0.05709309136485349,0.021319392792555097,-0.1186836929486336,0.7969135601935055,0.9185523320221544,0.4115288760920902,-0.19968705251407132,-0.2591079991118981,0.06366486837480351,-0.35852671655921053,-0.4838479865009946,-0.15403663700707543,-0.015296457481174273,-0.20509046391051444,-0.3416775526410644,-0.1691498898359203,-0.09926536188451751,-0.20264781940331034,0.20558397199072145,-0.26825426205097713,-0.2848909416152654,1.0690336935650449,1
532,-1.9070692114638716,-1.5860647505350394,2.0103049673925795,0.49883826175552604,1.9119142733523549,0.27804523837374395,-1.2610614465103869,0.5571878618464055,0.6249998676747147,-0.23504762728420597,0.3421920131145004,0.9796204107713753,0.35169754803720543,-0.6024990042739423,0.20208076660537422,-1.3035261348442302,0.8001948084419043,-1.4230057159645546,-0.4516742162365718,0.40037155409654324,0.20760895974330867,0.7002427945423724,0.09808299869709769,-0.6359695310780403,-0.2606199088549178,0.6395024391281119,-0.2033174686266846,-0.24689906594256722,1.3215581564197627,1
437,-1.7488475140401059,1.31955747437445,-0.2459174424097179,2.4450106123117044,0.08369919630560119,-1.212636804788913,-1.146825875256137,0.7614820344478233,-1.7004391675093702,-1.8778360788907331,1.704094060970321,-1.8933123276061186,-0.9608133079889634,-2.466932028033079,0.11617105867645738,-0.9402478346936934,-1.6860686455247427,-0.3283389112911197,-0.23914986973078212,0.02711048061702627,0.3337133847435771,0.09374427402595706,-0.38085721489549085,0.3467303787291741,0.18559318842745412,-0.07927506354851016,0.11233951772855491,-0.13614867836870556,0.4070249547496021,1
562,0.9774550444077814,0.36902871255469755,0.49081683928430303,0.6255069141913672,-0.1880055803755867,-1.0461355576152562,0.19489174724335823,-0.2034136642900491,-0.005620751104869429,-0.3230375493874051,-0.10500005009037075,0.20510017416127552,0.11251724118091236,-0.24808198784785615,0.9061009789437403,0.33038416447147584,-0.014875804333535315,-0.3727258852600026,-0.3250084905301892,-0.07948529071805108,-0.24156768150017122,-0.679354861686059,0.07821776297512964,0.3485457357091139,0.2429171452624662,0.024095225205297763,-0.0327362296172897,0.01085076090960585,1.2528162022756426,1
22,1.2039812728183483,0.28232807452467246,0.1926309736337862,0.49525380817974946,-0.022946569829116026,-0.2723082255711946,-0.04696533859139658,0.029738559413834936,-0.19955404579872615,-0.18920964315273325,1.288489940426446,0.9036446572336726,0.4356575782745797,-0.1708247416844293,0.7241263535645117,0.46719275241007296,-0.09393954666712263,-0.20488672792028406,-0.15554782798101402,-0.07113533050628269,-0.237661096816762,-0.675975155459335,0.10644004503445345,-0.20923927504555445,0.17654829774783687,0.11989729233767299,-0.0117463182173874,0.017832812947482825,2.69,1
86,0.6033306865776779,0.41606725951657025,0.3166745485997591,0.2728159167133825,0.46150163157732227,0.09331987637290771,0.11860110807082355,0.11372663405146344,-0.18576408586182427,-0.15415650456425245,-0.10580338170741488,0.02664377922293215,-0.1121734139955704,0.14728189358234825,1.0855250738864872,0.274855867841585,-0.26642077334503067,-0.14647634956957392,0.3399977106169402,-0.05584113105885926,-0.1747209927979797,-0.5035652084985445,0.12745456752117734,-0.878780220038776,-0.651790989861158,0.09932873425636968,0.11770017123519066,0.1281009903162129,1.7953913237227423,1
174,-0.027077044288122742,0.6100924950392288,0.36497462588464,0.2786550909506955,0.7662403394854704,0.18074062064625895,0.17685939445706778,0.19228360871068584,-0.2346400985199506,-0.253473967482889,-1.4482791682822236,-0.9923275046302962,-0.6510227655589946,0.2112348744437229,1.4442080091585514,0.05214778595309433,-0.5052362421440386,-0.10920399530301936,0.762140387430905,-0.0367181156308633,-0.10152555949535047,-0.36730898791567346,0.12503378940417786,-1.29296876082789,-1.3286436748728618,0.07973027080314435,0.23298880549171835,0.2144277769124262,0.9482650616039764,1
441,-2.7100214999672216,-0.8271879384651357,-0.142115409369598,3.068160338665227,0.501513637223542,-1.2297878546324452,-0.980092422410556,0.5977955897767706,-1.4106954133085485,-1.7204526970354759,1.2347954314533571,-1.5961971713779113,0.0965262737847471,-2.876505176347718,1.265971655123427,-0.15755118342264496,-0.9644462530610102,0.9308085259434402,0.34427867920113303,1.201435733138918,0.5958126620208769,0.22089141612215857,0.5362886535297917,-0.013785034773771687,0.17249803205520703,0.0020358097502872763,-0.01839841666406075,-0.04588782955286315,287.74713620879004,1
459,-2.9071694993881025,-2.204555238110058,0.585297235613672,2.607376680636755,1.0088622074488895,-1.1322744505676683,-0.20829387479464806,0.20435611901166012,-0.7369770182305617,-1.1991688150631248,0.25982834334319815,-0.9500757063270968,0.43935808220132433,-2.1763440614048357,1.7002417359455593,0.329722774885839,-0.039846386045286564,1.4004563957904097,0.3082597957207471,1.733972619708298,0.6347572158881309,0.34773619569123737,1.0326339795397343,-0.1793078124255718,0.23592462082526383,-0.08509300844981398,-0.1569407104620193,0.0023778860950334213,430.35520880111596,1
536,-1.8049194129433712,-0.592494785776879,1.5111883376062138,-0.20170964399186486,1.31091693186771,-0.0674317869017792,-0.3333694277482797,0.3046391300441985,0.2603022503798381,-0.13280482349676626,0.7783160331309488,1.0601271305309938,0.39986927029734914,-0.33697035601071523,-0.33133999139000303,-0.5524091998913103,0.03246930311328988,-0.8860699275970434,-0.2630757203081293,0.15943869243952646,-0.027113990397795884,0.1592744403191373,-0.12015407072553297,-0.3943722700539024,-0.3057392798382305,0.3974886940056156,-0.28929478148850396,-0.3297554705914604,1.1266047184340078,1
370,-1.9578689032912149,1.743903943091773,-1.303614990582234,3.4211622172837624,-0.32239158180521155,-1.1773038357302297,-2.1164896568045566,1.2056706369823473,-2.3769177208930827,-2.3816826560135373,2.4809102720614913,-2.604099387781147,-0.6038749121080242,-3.591363978759588,0.55324270878066,-0.9557652154563252,-2.469546428022494,-0.031148051471973165,0.47048341909797703,0.10153669579091926,0.42128171245349616,-0.08657279629223213,-0.3736819322945055,0.07004474720176002,-0.1684168981003078,0.1626259748225124,0.256778827537938,-0.08780684701031427,0.14704725814940667,1
199,-0.2755042253336377,0.7559754293200158,0.1502839471313595,0.6829887756874067,0.6261704722228003,0.006006531904920731,-0.11821655446085133,0.32267201985284055,-0.5102782975632341,-0.5273019736985471,-0.9427262512721097,-1.1997076753890052,-0.6449564419050202,-0.2780301436074497,1.3295711067134932,-0.07753630428776104,-0.7579760907721211,-0.09916085264143493,0.7246140646751001,-0.018929428099714096,-0.03425806186491842,-0.3311877973392462,0.06086605412656343,-1.1175953243034604,-1.179361987060096,0.09039612583784903,0.23604977142980993,0.17554046998424971,0.8451756066803013,1
543,-1.3360666954951672,0.09465275940452905,1.06882195158389,-0.4756608315236265,0.7488841734090432,-0.3959927172584067,0.2455993751064195,0.09348814294621863,0.022253713253416674,-0.09590851176669593,0.9122027437246946,1.003009623480919,0.4200782625554922,-0.18437169973282397,-0.44149670260816576,0.007772404728330351,-0.40539274691491384,-0.5071695318138384,-0.14818182768506438,-0.007336383319360318,-0.19396129069708726,-0.276483334262153,-0.20954924450138504,-0.15947967153334547,-0.2603270639092193,0.22071848020008586,-0.30174631788654066,-0.32787938247504234,1.0389578711620069,1
26,1.2060152512050724,0.28504202755683905,0.19701810456459085,0.5031553715736964,-0.03686484562402482,-0.30417425851503166,-0.041624179212171944,0.020450714073962747,-0.1901809794092377,-0.1929398783803821,1.2340952126333153,0.8765358226452119,0.42669278590345394,-0.17536312467985304,0.7389847768053944,0.46774229359148073,-0.09043916484333903,-0.20849789022825815,-0.1571859920015808,-0.07147961173311311,-0.23965509524431336,-0.6822332299303517,0.10730436090972517,-0.18732829861089073,0.1781215556341865,0.11889118106697735,-0.012209882482707678,0.018354326491753732,2.69,1
529,-1.9872359042062142,-2.365813895774934,2.402009406189363,1.0486250408265767,2.3835742267892193,0.5491740211607521,-1.9891098822858142,0.7553869467011117,0.9112128828053843,-0.31528731013290345,-7.61148367971129e-05,0.9164391068418528,0.3138926016424909,-0.8108846679552633,0.6207069276743156,-1.892999255790782,1.4027022591422313,-1.8443904567263019,-0.599685449677518,0.5894545574087341,0.3918184530176568,1.1247922744675962,0.26935444849718904,-0.8255739519622053,-0.2252104337239307,0.8294337148199098,-0.13584286835498185,-0.1818737401031826,1.4745567192013704,1
477,-2.003866054179683,0.9310553540044546,-0.10638258878815665,1.4958638790699408,0.2533902846340873,-0.8165604361420928,-1.0287787882764525,0.719172625728758,-1.2684243267572506,-1.317743799546423,2.0514180820223675,-0.7431004889932193,-0.04349787271450012,-2.0720244965863523,-0.1840922737996914,-0.562282110370867,-1.5593190649279387,-0.2966455434002878,0.11724464407278584,0.06028914258495904,0.14268185702252,-0.11943690531697033,-0.3559108387011857,0.020422033657935268,-0.1595116954520524,0.21142718142527886,-0.06475567282526895,-0.27244152893314766,0.5375465664627661,1
424,0.8251103554737804,0.43279420408431424,0.3598808723112301,0.48033837736004353,0.07354425910419693,-0.5856508532959843,0.1680816088091167,-0.08251581206770878,-0.03577710289254632,-0.2336285085227748,-0.635645534334491,-0.14267036288010604,-0.01739569943465319,-0.04863033860203664,1.2305724219631058,0.3392661757224893,-0.15620422789110364,-0.23972244709941254,0.15890101791557656,-0.062871044231066,-0.22910138554144427,-0.6603868335672699,0.13619257407059532,-0.2804919551007648,-0.3671024839180535,0.0874579553334886,0.07057743691645371,0.10372372900123773,1.180406867904483,1
518,-1.755307672917236,-1.8337441204888218,2.3011197156968426,0.9211148956939704,2.11998386779246,0.25231755437949344,-1.42659837321052,0.5722543122511139,0.707044205565474,-0.3849204193579178,-0.15331346700239035,0.6011446688367212,-0.10426273476164588,-0.6092022704381763,0.4678866412390851,-1.683931631646873,1.154760240460243,-1.6555274321015652,-0.7548095391758567,0.4518589269423534,0.3410177081824388,0.9863722094490266,0.1707328817325555,-0.5729665090464964,-0.0797238183140796,0.560327600634255,-0.12000852691997604,-0.16070196402735926,1.3856576216513692,1
419,-2.2772478489587167,1.452834763094871,-1.1522734924092992,3.6771579000758274,-0.18725992800665114,-1.1997423874742745,-2.4894404819596225,1.323945430121896,-2.3515807355559053,-2.4980129618886484,2.83626008401145,-2.472763472313159,-0.4938940893261628,-3.9027524827258997,0.42346152742166276,-1.236177351226996,-2.3437517613027308,-0.22980221550774593,0.30009167286775973,0.18235272273056669,0.5065948117435193,0.1030479675888567,-0.37957133584061026,0.18806499811901156,0.014907273331779214,0.2545155885227134,0.21784889760650405,-0.14639421480093598,0.16835072958984143,1
400,-2.2501371874067866,1.9241128676328707,-1.5765647206146163,3.940382657653333,-0.5195644798164625,-1.4203437732397122,-2.491711242042829,1.3639036337786605,-2.7212614356995215,-2.7289374122555823,3.1450179382752625,-2.8455186228164115,-0.5811858372132845,-4.219546818336514,0.40202083668472155,-1.1125199850352696,-2.7809053927027607,-0.021669847503437922,0.40627675006944386,0.12331333091663742,0.5032236587548484,-0.048932893516484,-0.45488424471242306,0.32053289087511183,0.04750296993889824,0.17639273539037842,0.25619303104432994,-0.14024432506366274,0.04682192500475724,1
